Lemma_Sense_Id;Translation_Lemma;Translation_Sense;Translation_Gram_Info;Translation_Lex_Info
6180;opravit, změnit;text;4p dok;null
6181;změnit, pozměnit;;4p dok;null
6181;měnit;;4p ned;null
6182;zvrátit, změnit;soudně;4p dok;null
6183;zvrátit, změnit;rozhodnutí;4p dok;null
6184;změnit kurs;přeneseně;dok+m;null
6184;měnit kurs;přeneseně;dok+m;null
6185;změnit kurs;plavba;dok+m;null
6185;měnit kurs;plavba;dok+m;null
6186;měnit se, proměňovat se;v čase;ned;null
6186;změnit se, proměnit se;v čase;dok;null
6186;kolísat;v čase: hodnota;ned;null
6187;měnit se;;ned;null
6187;změnit se;;dok;null
6187;adaptovat se;;ned;null
6188;změnit, proměnit, obměnit;;4p dok;null
6188;upravit;;4p dok;null
6188;měnit, proměňovat, obměňovat;;4p ned;null
6188;upravovat;;4p ned;null
6189;stočit;jízda autem;4p dok;null
6189;strhnout;jízda autem;4p dok;null
6189;změnit směr;prudce;dok+m;null
6190;vylepšit;;4p dok;null
6190;reformovat, změnit;;4p dok;null
6191;transformovat se;;ned;null
6191;změnit se;;dok;null
6192;změnit názor;;dok+m;null
6192;vrátit se;k původnímu záměru;dok;null
6193;změnit kurz;;;null
6194;změnit názor;;;null
6194;rozmyslet si to;;;null
6195;změnit téma;;;null
6196;změnit směr;;;null
6197;představit;;4p dok;null
6197;představovat;;4p ned;null
6198;představit;;4p dok;null
6198;představovat;;4p ned;null
6199;objasnit, vysvětlit;;4p;null
6199;představovat;podstatnou část apod.;4p;null
6200;uvést, zveřejnit, představit;film;4p dok;null
6200;uvádět, zveřejňovat, představovat;;4p dok;null
6201;představit si;;4p dok;null
6201;představovat si;;4p ned;null
6202;představovat, vyjadřovat, ztělesňovat, symbolizovat;;4p ned;null
6202;představit, vyjádřit, ztělesnit;;4p dok;null
6203;představit, přednést, předložit, prezentovat;;4p dok;null
6203;představovat, přednášet, předkládat, prezentovat;;4p ned;null
6204;představit si;;4p dok;null
6204;představovat si;;4p ned;null
6205;představovat si;snít o něčem;4p ned;null
6206;představit si;;4p dok;null
6206;představovat si;;4p ned;null
6207;představit si;;4p dok;null
6207;představovat si;;4p ned;null
6208;představovat, symbolizovat, naznačovat;;4p ned;null
6209;představovat, symbolizovat;;4p ned;null
6210;představovat, symbolizovat;;4p ned;null
6211;představovat si;;4p ned;null
6211;snít o;;6p ned;null
6212;málo;;2p přísl;null
6212;nemnohý;;příd;null
6212;pár;;2p m;null
6213;pár;dva, dvě;m;null
6214;pár;láska;m;null
6214;dvojice;láska;ž;null
6215;pár;dvě věci;m;null
6216;pár;dva lidé;m;null
6216;dvojice;;ž;null
6217;par;golf;m;null
6217;úroveň;golf;m;null
6218;nějaké;nízký počet;zájm;null
6218;několik, pár;;2p čísl;null
6219;několik, pár;;čísl;null
6220;dvě rány pod par jamky;golf;;null
6221;mít dvě rány pod par jamky;golf;;null
6222;zahrát par;golf;ned+m;null
6223;jeden úder nad par;golf;čísl+m+předl+m;null
6224;pár, trochu;;;null
6225;pod par;golf;;null
6226;rozdíl;;m;null
6227;rozdíl;;m;null
6227;rozdílnost, odlišnost;;ž;null
6228;rozdíl, rozpor, kontrast;;m;null
6229;na rozdíl od;;2p předl+m;null
6230;rozdíl mezi;;7p m;null
6231;rozpor, rozdíl;v názorech;ž;null
6232;diferenciál, rozdíl;;příd;null
6233;velký rozdíl;;;null
6234;střední;;příd;null
6235;střední;;příd;null
6235;centrální;;příd;null
6236;střední;anatomie;příd;null
6237;střední;hodnota;příd;null
6238;škola;;ž;null
6238;střední škola;;příd+ž;null
6239;střední, prostřední, průměrný;;příd;null
6240;střední škola;obecně;příd+ž;null
6240;gymnázium;;s;null
6240;gympl;hovorově;m;null
6241;prostřední, střední;;příd;null
6242;střední, prostřední;;příd;null
6243;střední, prostřední;hodnota;příd;null
6244;střední, středoškolský;přibližný;příd;null
6245;střední třída;;příd+ž;null
6246;měšťák;;m;null
6246;příslušník střední třídy;;m+předl+ž;null
6247;vyšší střední třída;;příd+příd+ž;null
6247;nižší šlechta;;příd+ž;null
6248;střední škola;;;null
6249;střední věk;;;null
6250;střední škola;;;null
6251;střední škola;;;null
6252;komise;;ž;null
6252;výbor;;ž;null
6253;komise;;ž;null
6253;výbor;;ž;null
6254;panel, výbor;odborná skupina;m;null
6254;komise;odborná skupina;ž;null
6255;odvodní komise;vojenství;;null
6256;plánovací komise;;;null
6257;podoba;;ž;null
6257;forma;;ž;null
6258;tvar;;m;null
6258;forma;;ž;null
6259;forma;;ž;null
6259;formička;;ž zdrob;null
6260;forma;na odlévání;ž;null
6261;stav;;m;null
6261;kondice, forma;fyzické zdraví;ž;null
6262;metrická forma;;příd+ž;null
6263;zdroj;finanční;m;null
6263;prostředky;finanční;m mn;null
6264;zdroj;;m;null
6265;zdroj, původ, pramen;;m;null
6266;důvěrný zdroj, důvěrný pramen;informací;příd+m;null
6266;zdroj, pramen;informací;m;null
6267;zdroj inspirace;člověk;m+ž;null
6267;inspirativní člověk;člověk;příd+m;null
6268;inspirace;;ž;null
6268;zdroj inspirace;;m+ž;null
6269;pramen, zdroj;přeneseně: nevyčerpatelný apod.;m;null
6270;zdroj energie;přeneseně;m+ž;null
6270;zdroj životní síly;;m+příd+ž;null
6271;společně, spolu;ve skupině;přísl;null
6272;společně, spolu;ve spojení;přísl;null
6273;s;;7p předl;null
6273;spolu s, společně s, zároveň s;;7p přísl+předl;null
6274;pomocný;v zaměstnání;příd;null
6274;spolu-;v zaměstnání;předp;null
6275;společně s, spolu s;;7p přísl;null
6275;v kombinaci s;;7p předl+ž;null
6276;společně, spolu;práce;přísl;null
6276;ve spolupráci;;předl+ž;null
6277;společně, spolu;;přísl;null
6278;spolu s, společně s;;7p;null
6278;spojený s;;7p;null
6279;spát spolu;;;null
6280;držet spolu;;;null
6281;držet spolu;;;null
6282;táhnout za jeden provaz;;;null
6282;držet spolu;;;null
6283;držet spolu;;;null
6284;parlament;;m;null
6285;britský parlament;;příd+m;null
6286;černý;barva;příd;null
6287;černý, černošský;černoch;příd;null
6288;žitný chléb, černý chléb, tmavý chléb;druh chleba;příd+m;null
6289;černý rybíz;;příd+m;null
6290;šibeniční, černý;humor;příd;null
6291;černý pasažér;;příd+m;null
6292;šibeniční humor;;;null
6292;černý humor;;;null
6293;černý trh;;;null
6294;černý jako smůla;;;null
6294;černý jako uhel;;;null
6295;pomoc;;ž;null
6296;pomoc;;ž;null
6296;výpomoc;spíše jednorázová;ž;null
6297;pomoc;;ž;null
6297;úleva, útěcha;hlavně psychická;ž;null
6298;pomoc;;ž;null
6299;pomoc;lékařská;ž;null
6300;pomoc;;ž;null
6301;pomoc;profesionální;ž;null
6302;podpora, pomoc, výpomoc;finanční;ž;null
6303;podpora, pomoc;duševní;ž;null
6304;záchrana, pomoc;z nebezpečí;ž;null
6305;pomáhání;;s;null
6305;asistence;;ž;null
6305;pomoc, výpomoc;;ž;null
6306;útočiště;;s;null
6306;pomoc, opora;;ž;null
6307;první pomoc;;příd+ž;null
6308;pak, potom, poté;následnost;přísl;null
6309;poté, nato, potom;;přísl;null
6309;následně;jako další krok;přísl;null
6310;potom, poté, nato;;přísl;null
6311;poté, potom, nato;;přísl;null
6312;poté, potom, nato;;přísl;null
6313;potom, poté, pak;;;null
6314;psát;písemně komunikovat;4p ned;null
6314;napsat;;4p dok;null
6315;psát;schopnost;ned;null
6316;napsat;;4p dok;null
6316;psát;;4p ned;null
6316;hodit na papír;hovorově;4p dok+předl+m;null
6317;psát;bez chyb;ned;null
6318;psát kritiku, psát recenzi;kritika, článek;ned+ž;null
6318;napsat kritiku, napsat recenzi;;dok+ž;null
6319;psát na stroji;;4p ned+předl+m;null
6319;psát na počítači;;4p ned+předl+m;null
6319;napsat na počítači;;4p dok+předl+m;null
6319;napsat na stroji;;4p dok+předl+m;null
6320;psát na klávesnici;;ned+předl+ž;null
6320;psát všemi deseti;;ned+zájm+čísl;null
6320;psát na stroji;;ned;null
6320;psát na počítači;;ned;null
6321;sepsat, napsat;;4p dok;null
6321;sepisovat, psát;;4p dok;null
6322;napsat, vepsat;;4p dok;null
6322;psát, vepisovat;;4p ned;null
6323;psát se;;ned;null
6323;hláskovat;;4p ned;null
6323;vyhláskovat;;4p dok;null
6324;psát si, dopisovat si;;ned;null
6324;korespondovat si;;ned;null
6325;psát ornamenty;;ned+m mn;null
6326;psát tužkou;;4p ned+ž;null
6326;napsat tužkou;;4p dok+ž;null
6327;napsat posudek;;dok+m;null
6327;napsat kritiku, psát recenzi;;dok+ž;null
6328;psát velkými písmeny;;ned+příd+s mn;null
6329;psát klikyháky;;dok+m mn;null
6330;určitě, rozhodně;;přísl;null
6330;opravdu, fakt;;přísl;null
6330;samozřejmě;;přísl;null
6330;bezpochyby, nepochybně;;přísl;null
6331;samozřejmě;;přísl;null
6331;jasně;hovorově;přísl;null
6332;nicméně;zbytečné slovo;sp;null
6332;vlastně;zbytečné slovo;přísl;null
6332;samozřejmě;zbytečné slovo;přísl;null
6333;samozřejmě;;;null
6334;jistě, samozřejmě;;přísl;null
6334;jasně;hovorově;přísl;null
6335;jasně, samozřejmě, určitě, rozhodně;;přísl;null
6336;samozřejmě, pochopitelně;jistě;přísl;null
6337;samozřejmě, jistě;;přísl;null
6338;samozřejmě, přirozeně;;přísl;null
6338;jasně;hovorově;přísl;null
6339;pochopitelně, samozřejmě;;přísl;null
6339;jak by se dalo čekat;;;null
6339;jak by se dalo očekávat;;;null
6340;rozhodně, samozřejmě;;přísl;null
6341;je samozřejmé, že;;;null
6342;plný;naplněný;příd;null
6343;plný;;2p příd;null
6343;naplněný, napěchovaný;;7p příd;null
6344;plný;příliš mnoho lidí;2p příd;null
6344;napěchovaný, nacpaný, narvaný;příliš mnoho lidí;7p příd;null
6345;plný;víno;příd;null
6345;silný, aromatický;jídlo;příd;null
6346;plný;poprsí apod.;příd;null
6347;plný;;2p příd;null
6347;překypující;;7p příd;null
6348;stíhaný, pronásledovaný;problémy, nemocemi;příd;null
6348;plný;překlepů, chyb apod.;příd;null
6349;celý, plný;;příd;null
6350;živý, energický;osoba;příd;null
6350;plný života;osoba;příd+m;null
6351;být plný;;ned+příd;null
6351;naplnit až po okraj;;4p dok+předl+m;null
6351;přetékat, překypovat;přeneseně;;null
6352;plný kostí;ryba apod.;příd+ž mn;null
6353;energický, temperamentní;;příd;null
6353;plný života;;příd+m;null
6354;plný páry;;příd+ž;null
6355;úplný, plný, kompletní;;příd;null
6356;plný, prosáklý;;2p příd;null
6357;oplývat, překypovat, hemžit se;;7p;null
6357;být plný;;2p;null
6358;veřejný;;příd;null
6359;státní, obecní;veřejný sektor;příd;null
6359;veřejný;financovaný z veřejných rozpočtů;příd;null
6360;otevřený, veřejný, neskrývaný;;příd;null
6361;bordel;hovorově;m;null
6361;nevěstinec;;m;null
6361;veřejný dům;;příd+m;null
6362;veřejný dluh;;;null
6363;rychle;;přísl;null
6364;rychle;;přísl;null
6365;rychle;za krátkou dobu;přísl;null
6366;jet rychle;;ned+přísl;null
6366;jet nepovolenou rychlostí;;ned+příd+ž;null
6366;překračovat povolenou rychlost;;ned+příd+ž;null
6366;překročit nepovolenou rychlost;;dok+příd+ž;null
6367;stručně, krátce;;přísl;null
6367;rychle, svižně;;přísl;null
6368;vytasit;rychle ukázat;4p dok;null
6368;rychle ukázat;;4p přísl+dok;null
6369;urychleně, rychle, pohotově;;přísl;null
6369;promptně;formálně;přísl;null
6370;rychle, bleskově;;přísl;null
6371;agresivní;nádor;příd;null
6371;rychle rostoucí;nádor;přísl+příd;null
6372;rychle, briskně;;přísl;null
6373;jedoucí rychle;;příč ned+přísl;null
6374;rychle se otáčet;;přísl+ned;null
6375;pohotově, rychle;;přísl;null
6376;rychle zazářit;mít okamžitý úspěch;;null
6377;rychlé občerstvení;;;null
6377;fastfood;;;null
6378;rychle si zaplavat;;;null
6379;rychle po sobě;;;null
6380;rychle po sobě;;;null
6381;zkrátit to;;;null
6381;udělat rychle;;4p;null
6382;rychle, nedbale;;;null
6383;někdy;;přísl;null
6384;někdy;v otázkách;přísl;null
6385;někdy;v otázkách;;null
6385;vůbec někdy;;;null
6386;někdy, předtím;v minulosti;přísl;null
6387;jednou, někdy;neurčitá doba;příd;null
6388;jednou, někdy;v budoucnosti;přísl;null
6389;jednou, někdy;v budoucnosti;přísl;null
6390;někdy, občas;;;null
6390;čas od času;;;null
6391;konat se;čas konání;ned;null
6391;začínat;podle programu;ned;null
6392;začínat;;ned;null
6392;roz-;;předp;null
6393;začít;;4p dok;null
6393;začínat;;ned;null
6394;začít;;4p dok;null
6394;zahájit;formálně;4p dok;null
6394;začínat;;4p ned;null
6394;zahajovat;formálně;4p ned;null
6395;stávat se;;ned;null
6395;stát se;;dok;null
6395;začínat být;;ned+ned;null
6395;z-, ze-;;předp;null
6396;začít, zahájit;;4p dok;null
6396;začínat, zahajovat;;4p ned;null
6397;začít, započít, zahájit;;4p dok;null
6397;začínat, započínat, zahajovat;;4p ned;null
6398;kvůli;because of;3p předl;null
6399;za;kvůli něčemu;4p předl;null
6399;kvůli;;3p předl;null
6400;vděčit;;3p ned;null
6400;kvůli;neutrální;3p předl;null
6400;díky;pozitivní;3p předl;null
6400;vinou;negativní;2p předl;null
6401;o;;6p předl;null
6401;ohledně;;2p předl;null
6401;kvůli;;3p předl;null
6401;ve věci;formálně;2p předl+ž;null
6402;o;;6p předl;null
6402;týkající se;;2p příd;null
6402;kvůli;;3p předl;null
6402;ohledně;;2p předl;null
6403;v zájmu;;2p předl;null
6403;kvůli;;3p předl;null
6403;pro;;4p předl;null
6404;dlužný, nesplacený, nezaplacený;;příd;null
6404;kvůli;owing to;3p předl;null
6405;kvůli;;3p;null
6405;za účelem;;2p;null
6406;kvůli;;3p;null
6407;kvůli;;3p;null
6407;za účelem;;2p;null
6408;trápit, sužovat;;4p ned;null
6408;dělat starosti;;3p ned+ž mn;null
6408;dělat si starosti kvůli;;3p ned+ž mn;null
6409;dělat si starosti o;;4p ned+ž mn;null
6409;trápit se kvůli;;3p ned;null
6409;znepokojený;;7p příd;null
6409;ustaraný kvůli;;3p příd;null
6410;trápit se kvůli;;3p ned;null
6410;dělat si starosti kvůli;;3p ned+ž mn;null
6411;stěžovat si na;;4p;null
6411;naříkat kvůli;;3p;null
6412;handrkovat se kvůli;;3p;null
6413;konání znemožněno kvůli dešti;;;null
6414;tvrdit, prohlašovat;;4p ned;null
6414;prohlásit;;4p dok;null
6415;tvrdit, prohlašovat;;4p ned;null
6415;budit zdání, vzbuzovat zdání;;ned+s;null
6415;prohlásit;;4p dok;null
6415;vzbudit zdání;;dok+s;null
6416;prohlašovat, tvrdit;;4p ned;null
6416;prohlásit;;4p dok;null
6416;trvat na;;6p ned;null
6417;tvrdit, prohlašovat;;4p ned;null
6417;prohlásit;;4p dok;null
6418;tvrdit, prohlašovat;;4p ned;null
6418;prohlásit;;4p dok;null
6419;prohlásit, pronést;;4p dok;null
6419;prohlašovat, pronášet;;4p ned;null
6420;vyslovit, prohlásit, pronést, prohodit;;4p dok;null
6420;vyřknout;;4p dok;null
6420;vyslovovat, prohlašovat, pronášet;;4p ned;null
6421;prohlásit, ohlásit, oznámit;;4p dok;null
6421;prohlašovat, ohlašovat, oznamovat;;4p ned;null
6422;prohlásit za nebezpečný;budovu hrozící zřícením;4p dok+předl+příd;null
6423;označit, prohlásit;za něco;4p dok;null
6423;označovat, prohlašovat;;4p ned;null
6424;prohlásit, provolat;slavnostně;4p dok;null
6424;vyhlásit;válku, nezávislost apod.;4p dok;null
6425;prohlásit za duševně nemocného;úředně;dok+předl+přísl+příd;null
6426;osvobodit;soud;4p dok;null
6426;zprostit viny;;4p dok+ž;null
6426;prohlásit za nevinného;;4p dok+předl+příd;null
6427;celkový, souhrnný;úplně;příd;null
6428;úhrnný, celkový;;příd;null
6429;právní zástupce;právník: muž;příd+m;null
6429;právní zástupkyně;právník: žena;příd+ž;null
6429;zástupce;právník: muž;m;null
6429;zástupkyně;právník: žena;ž;null
6430;zástupce;;m;null
6430;náměstek;;m;null
6431;zástupce;ve smlouvě;ž;null
6432;zkratka;;;null
6432;zástupce;počítače;;null
6433;za;;4p předl;null
6433;jako zástupce;;sp+m;null
6433;jménem;;2p m;null
6434;advokát;muž;m;null
6434;právní zástupce;muž;příd+m;null
6434;advokátka;žena;ž;null
6434;právní zástupkyně;žena;příd+ž;null
6435;státní zástupce, státní žalobce;muž;příd+m;null
6435;státní zástupkyně, státní žalobkyně;žena;příd+ž;null
6435;prokurátor;muž;m;null
6435;prokurátorka;žena;ž;null
6436;zástupce, prostředník;muž: v podnikání;m;null
6436;zástupkyně;žena: v podnikání;ž;null
6437;zástupce, představitel, zastupitel;mluvčí: muž;m;null
6437;zástupkyně, představitelka, zastupitelka;mluvčí: žena;ž;null
6437;reprezentant;mluvčí: muž;m;null
6437;reprezentantka;mluvčí: žena;ž;null
6438;zastupitel, zástupce;muž;m;null
6438;zastupitelka, zástupkyně;žena;ž;null
6439;zástupce, náhradník;;m;null
6440;zástupce, zmocněnec;muž;m;null
6440;zástupkyně, zmocněnkyně;žena;ž;null
6441;zástupce, jednatel, agent;muž;m;null
6441;zástupkyně, jednatelka, agentka;žena;ž;null
6442;obchodní zástupce;;příd+m;null
6443;prodejce;pracující v obchodě;m;null
6443;obchodní zástupce;;příd+m;null
6444;mluvčí, zástupce;;m;null
6445;náměstek, zástupce;;m;null
6446;okresní státní zástupce;;příd+příd+m;null
6447;náměstek ředitele, zástupce ředitele;.;;null
6448;zástupce šerifa;;;null
6449;vyhovovat, stačit;být uspokojivý;3p dok;null
6450;zvládnout;;4p dok;null
6450;stačit na, zvládat;;4p ned;null
6450;přežít;přeneseně;4p dok;null
6450;vyrovnat se s;;7p dok;null
6451;stačit, dostačovat, postačovat;;ned;null
6452;role;divadlo;ž;null
6452;part;;m;null
6453;role;;ž;null
6453;prsty;přeneseně;m mn;null
6454;role;toaletní papír;ž;null
6455;role, úloha, postava;ve hře;ž;null
6456;role, úloha, funkce;úkol;ž;null
6456;poslání;;s;null
6456;úkol;;m;null
6457;malá role;;příd+m;null
6457;štěk;slang: malá role;m;null
6458;malá role;;příd+m;null
6459;vedoucí úloha;;;null
6459;vůdčí role;;;null
6460;podpůrná role;;;null
6461;životní prostředí;;příd+s;null
6461;prostředí;;s;null
6462;ekologický;;příd;null
6462;životní prostředí;týkající se;příd+s;null
6463;životní styl;;příd+m;null
6464;životní příběh;;příd+m;null
6465;zdroj energie;přeneseně;m+ž;null
6465;zdroj životní síly;;m+příd+ž;null
6466;životní náklady;;;null
6467;životní minimum;;;null
6467;úroveň nutná pro přežití;;;null
6468;pohled;;m;null
6469;pohled;;m;null
6469;rozhled, výhled;možnost vidění;m;null
6469;dohled;viditelná vzdálenost;m;null
6470;výraz;tvář;m;null
6470;pohled;oči;m;null
6471;pohled;;m;null
6472;pohled;;m;null
6473;pohled;hovorově: s obrázkem;m;null
6473;pohlednice;s obrázkem;ž;null
6473;korespondenční lístek;bez obrázku;příd+m zdrob;null
6473;koresponďák;hovorově: bez obrázku;m;null
